Creator_Experience_Years,Videos_Per_Month,Avg_Watch_Time_Min,Content_Quality_Score,Niche_Competition,Thumbnail_ClickRate,Upload_Consistency,Audience_Retention,Ad_CPM,Platform,Content_Type,Audience_Region,Monthly_Revenue
2,52,12.482123129782014,1,0.7363552847556267,3.655549491843167,3,90.2237973472223,11.750527325914254,Instagram,Gaming,India,4512.15058171534
8,24,14.2716893681128,6,0.5285578474651063,1.7796994810168312,6,75.24352463301437,8.49824758227443,Instagram,Gaming,US,5064.876881200486
11,78,8.232814566610656,3,0.7602183207765837,8.923019166599623,4,44.92340911623057,8.557752015787205,YouTube,Education,Europe,5679.855244878836
10,39,24.250993120284534,6,0.12663574267264555,16.06063478206492,1,75.2735945696029,0.6106518951654416,YouTube,Education,US,4713.226094367744
2,64,12.016017221552968,2,0.11609660466952532,14.256450517734653,4,49.71702858959282,5.247511621078052,YouTube,Vlog,Europe,4483.237528083403
11,45,22.66847408801821,7,0.22433897047967355,12.568442465724052,5,31.67754174989998,1.6459710637205047,YouTube,Education,India,4708.118363222051
3,53,2.8619245832622786,2,0.6676097838724704,9.408220061181604,4,33.42477022105667,1.570744080726236,Instagram,Vlog,US,3303.338225154731
11,13,5.664288383914698,3,0.47978554846424737,16.222403847482372,3,84.81399209730836,1.265546120287231,YouTube,Education,Europe,4297.543568966408
11,16,18.614564451462382,7,0.7416919309186856,10.57010021422712,4,69.37854074249152,12.090727892567152,YouTube,Gaming,India,5870.233052748702
8,67,23.74217493938855,2,0.9475993933216391,1.9761433938016437,3,33.639255125396815,7.600191014421173,YouTube,Education,US,4872.894601594436
2,3,4.202915357196258,6,0.6265057582087976,12.830750813989951,3,63.25952297268657,4.53862313645202,Twitch,Education,Europe,3498.0489044481888
1,12,14.66056255330025,7,0.9924933873641919,17.14237647448897,2,33.66263034436737,12.774708763901248,YouTube,Gaming,US,5741.535664836974
2,10,5.732230931900438,2,0.4511926606397818,7.032893053019708,5,67.2727480892031,10.233120625101416,YouTube,Gaming,India,3893.880210568537
8,54,1.302601849230185,6,0.9444563946662587,9.344273994978561,5,43.960721520868226,4.210804064837138,YouTube,Education,US,4849.518596378187
5,8,1.9512586723461114,8,0.0766351044038398,13.468617964464453,3,91.15934082967274,1.193857012605343,Instagram,Vlog,India,3155.492695282901
1,49,8.372313271739657,7,0.6154771306618216,16.064253681515233,6,43.64983681604878,13.85032927716016,Instagram,Education,Europe,5824.687563764363
6,68,19.504657140520106,3,0.7688706626917993,8.492356591149276,8,94.01528727893991,1.1167594088829902,YouTube,Education,India,4066.5156537719836
2,3,9.194605409826387,2,0.11581198802779824,9.420251724472672,4,44.398821129579225,7.708123162017615,Twitch,Gaming,US,4116.025657332532
5,53,5.87609114645293,6,0.8083389528659937,11.138021260745,7,32.561145947885464,11.3763118015436,YouTube,Vlog,US,5612.033826101296
2,25,24.274227520966136,8,0.036420868235782944,12.841870215044546,1,77.35144676378007,10.726922090470929,Instagram,Education,Europe,5490.692419578881
4,49,18.91731096953904,6,0.5346248086414692,5.57928044921258,1,65.32012141781777,13.536226069452034,Instagram,Gaming,US,5873.276286013476
7,43,16.792839950445618,4,0.36619311405083066,16.22931275171736,3,74.10341682268626,14.817705069774886,YouTube,Gaming,US,6731.734222995199
3,13,5.067927245115243,1,0.8770802542744999,17.880627590786077,6,50.573776971407526,7.212086910091344,Twitch,Vlog,India,3862.2965074085896
0,31,6.700004561701495,7,0.7759524828701717,11.034146284437233,7,29.837413620243368,11.054414772856953,YouTube,Education,Europe,5240.110663634263
2,8,17.24650385698653,4,0.5457319640234944,7.775879597058238,3,74.51845153999707,6.504694983740152,Instagram,Education,Europe,3988.333491585391
8,72,7.308762884907399,1,0.08210173077288352,4.563690691994646,7,74.87876446415257,12.414020209936908,YouTube,Education,India,5451.812772150982
10,25,12.92700057648201,9,0.9899571784926209,17.858075176025856,9,92.40922579318395,1.5463883132667837,YouTube,Gaming,US,5355.610582954464
5,69,22.315754241926275,1,0.8256420044656875,12.981716566788442,9,56.70648106231452,7.102961121215895,YouTube,Gaming,India,5130.496014350649
5,7,14.710477876417048,8,0.22746419618835423,13.994864653621256,4,65.09525253658563,13.734891362386389,YouTube,Gaming,Europe,5884.43122843661
10,58,2.5673370625623484,5,0.22499574440452308,14.513454104424774,8,33.2900776240659,11.75091029677386,Instagram,Gaming,Europe,6273.337280516881
2,7,24.027554021024386,8,0.7986687993235366,12.155080317015507,2,30.627584639958464,2.003692308194015,YouTube,Education,US,3915.5965112971307
5,61,4.041595690896148,4,0.2764841006753045,6.958571353238724,3,41.102258327045284,11.64584468593661,YouTube,Gaming,India,5245.608882119446
6,26,10.00120922710595,4,0.6836845852203509,6.303208340525131,5,30.34208787464582,3.60719886547875,YouTube,Gaming,US,4463.625210813041
1,22,1.3422563296522716,7,0.0914436220262459,6.316412722406072,1,36.384094354668875,13.43827785753062,YouTube,Education,Europe,5063.204086723688
1,53,2.9107470592855105,8,0.8835342389935734,14.895888932115643,1,36.875178567706456,13.727296527973861,YouTube,Education,US,5832.508830882564
3,66,23.707231457103255,1,0.5757687134185342,16.326016219379945,6,35.05860010904388,1.1944260124651866,Instagram,Vlog,India,3589.7697659958158
7,20,20.60444873201154,9,0.7974481476247177,14.752898453624482,7,56.95688974497878,13.811026900487274,Twitch,Education,Europe,6456.593860553735
8,13,20.071314030407787,3,0.01439923048396985,17.4330526320738,3,80.97829233285856,0.7784309916987033,Instagram,Gaming,Europe,4032.164645714988
8,63,21.287176420376674,6,0.45735359073116655,12.776535552004297,5,72.07277843919118,12.943869931969115,YouTube,Gaming,India,6409.771471505792
10,75,11.316609269431678,7,0.46563122928267986,4.152860199911675,6,70.51160688096988,13.636649443656369,YouTube,Education,US,6832.883909054007
9,30,9.523981205848212,5,0.3785457879240346,11.426404978463099,4,49.95692747511199,8.675817811892475,Instagram,Gaming,India,4944.833235414938
3,74,18.299777697601478,2,0.17154711395834255,7.646947153397228,1,69.32467552736286,9.439333819841105,YouTube,Gaming,US,5184.59892411846
11,74,16.39881249880707,1,0.2596808731997644,9.70690530586208,9,90.14226188648892,8.49784235450926,Instagram,Education,India,5394.818368949492
1,69,24.10753587831514,9,0.40043033808893447,14.379367101333333,1,61.97185596934817,5.355943275356538,YouTube,Gaming,US,5232.779779806999
5,17,2.7448022874322726,9,0.08965517948906909,15.590829424870948,8,93.1219081541511,7.322966872451746,YouTube,Gaming,India,5060.3027702159
1,76,6.008580577178626,6,0.8282470889003196,11.112872287452971,2,59.4503541919772,2.3235452483908565,YouTube,Gaming,US,4500.892607692351
3,66,10.118283561166528,1,0.7044980615242563,15.705447172475207,3,78.13839051358991,11.573475284157702,Twitch,Education,India,5122.091004165091
3,66,6.201451214446464,9,0.1466997740712782,15.676308623786749,4,57.027530476155505,3.85870808947903,YouTube,Gaming,India,4444.419679425558
6,42,20.80812560444504,9,0.04695658517025736,16.575689609113113,5,73.69916782794036,14.808620351123432,YouTube,Gaming,India,6809.070590721545
6,32,14.83666068980065,3,0.4330528151589099,15.096651338587453,2,88.838738022599,0.556051653478626,Instagram,Gaming,US,3982.378223269748
9,50,8.242817238838317,5,0.21236334062276319,9.317674366981322,3,32.817886513345016,9.09528868565619,Instagram,Education,US,5475.320535254768
6,64,3.8659735294691435,5,0.36555477614362863,1.2737509014647135,7,62.43613739048996,6.920791290065782,Instagram,Education,India,4166.045840522829
7,24,23.90192154080527,5,0.3503775279654304,6.5212364867012305,1,33.23269949203805,3.983126058689463,YouTube,Gaming,India,4177.800610236744
8,70,20.7547550107057,9,0.6925190750476112,17.517783493473935,2,70.09018997344847,2.595607789158783,YouTube,Gaming,US,5388.527100846142
9,70,2.6320864292480293,4,0.2852354514873361,12.070065696856119,3,79.45496158999558,10.087757243207477,YouTube,Gaming,Europe,6006.920607190442
6,3,8.19502742038293,3,0.16304496721731565,17.211558815256357,3,66.21754855689203,10.795925209330964,Instagram,Gaming,India,4523.347703192033
9,70,16.103989681508963,8,0.5620706055664505,12.698127924222376,1,76.19413354554608,10.381351593358893,YouTube,Gaming,Europe,6150.529480029849
10,30,7.9258220732111155,9,0.2157621206834337,9.29506011636122,2,42.725847501679304,1.3671509092799745,Twitch,Vlog,US,4393.710275492732
11,65,2.7725978032722276,4,0.49017956300253374,1.9836624727192582,3,85.43838043283523,6.008344369643444,YouTube,Vlog,Europe,4714.631564982476
3,56,5.779310342430426,4,0.19630259908632086,12.462751779015298,6,50.72852483893356,0.9883415115655783,YouTube,Gaming,US,4212.688050376987
8,19,23.320736804887524,2,0.4129757054017309,1.7352799185870564,4,79.6046388271634,10.584060449613954,YouTube,Gaming,India,5119.412800978694
4,1,8.628549502448687,5,0.5126271102562752,8.973874134164863,5,87.23755653171838,11.379559101999268,YouTube,Vlog,US,4589.019800293712
3,41,7.934713901386277,3,0.3800636566474064,12.650501769336872,2,25.31661995506728,4.815374818410865,YouTube,Gaming,Europe,4357.045383326557
0,57,21.742612785600624,8,0.4399616381976982,1.5630218135192635,6,90.41611883031624,2.108583632824663,Twitch,Gaming,US,4183.766349219302
2,66,8.114993375725808,5,0.18782240295951846,2.1182394948256036,2,89.68279205060418,0.9465300121608415,YouTube,Gaming,India,3334.195967184252
10,65,6.089157706716673,8,0.977461116250967,13.29861013403654,6,66.15751017739294,14.483446828561704,Twitch,Vlog,US,6662.788211958158
2,42,4.829600165469413,5,0.9168970902838786,4.221901305219428,5,43.27242658306444,9.493072837199623,YouTube,Vlog,India,4182.909820760713
8,74,8.058340771849448,3,0.8670694615289092,4.367110226146368,3,51.85428243773278,1.9247017724841795,YouTube,Education,India,3983.4728766604694
10,7,6.058707255389174,9,0.8064481225605815,11.741998931377385,6,78.0364476395089,7.716976045429387,YouTube,Education,Europe,5274.698458170902
7,70,11.58107351899088,3,0.1109532102542582,1.9046650388280872,9,26.481460986042975,7.47578847370718,YouTube,Gaming,Europe,5195.2705315592875
11,68,4.606821435890417,2,0.1687125764244155,13.984319434950018,3,93.54833844590951,3.411699990249655,YouTube,Gaming,US,5270.034575018722
5,34,6.725749025546429,5,0.9848470790586453,1.723388171948037,7,83.46288769581952,7.727524209666376,YouTube,Vlog,India,4070.1169438795578
11,30,20.15349830404712,6,0.6563112291967036,11.136470372030914,4,75.71649345900833,14.147343337960294,YouTube,Vlog,India,6163.206325458066
2,32,2.4414279546053663,6,0.2682913465203324,9.318853617700732,3,50.71227141767132,10.180884270894756,Instagram,Gaming,US,4982.659394494579
0,36,22.786787304746653,8,0.4698974846145234,7.106132587892518,5,55.9564399721927,3.607837338574882,Twitch,Vlog,India,3688.470986452662
1,68,18.037972468421327,4,0.047885090468897884,9.48800800826396,2,64.25529489505581,3.6264910958281606,YouTube,Education,Europe,4159.435610206516
10,17,14.941203577455411,1,0.4904927488420141,6.577662075984341,7,25.726882549338594,3.889768756032791,YouTube,Gaming,US,4910.034788612589
5,28,15.914365342595975,5,0.3152710125314502,13.759358127999489,9,78.32601800150027,11.473252379638682,YouTube,Vlog,India,5586.852686509839
11,49,13.664316403999042,4,0.5352123746317508,14.304627815904889,5,69.18971472446249,0.661756247946887,Twitch,Education,India,4289.263434805966
5,74,23.487131815674985,8,0.6542321362840451,13.128648371975492,6,35.42262138335188,6.466127128124576,Twitch,Education,Europe,5464.014573199747
1,67,3.780850038764905,2,0.03187081172363826,5.396807616949847,1,86.28443183686416,7.489006823334961,Twitch,Gaming,US,4457.829354380996
7,64,24.336460169608532,5,0.9283926766351326,3.8612833600322096,7,93.24646971626142,4.738691719364807,YouTube,Vlog,US,4883.874914265123
6,40,20.276362595956982,2,0.2341172919781489,1.1284448917198564,4,76.59630069299573,1.5412273318456577,YouTube,Education,Europe,3880.9794473511092
3,18,1.1764341148041115,6,0.6602278150517563,14.9534868780904,7,74.48024790204074,1.5830521954288674,YouTube,Gaming,US,4223.637213618291
8,19,24.059251243207513,1,0.4022257926418593,6.126741644655671,2,94.73936263997992,9.498121572765907,YouTube,Vlog,India,4746.5927243655515
3,31,15.927168535443926,5,0.14944428945142263,9.374620951634672,3,61.91516038987859,3.7663702051626475,YouTube,Gaming,India,4043.9943764541463
7,39,18.651122594932954,6,0.5526004894609221,10.546535807024656,3,59.68122178727961,4.611639773709851,Instagram,Education,US,4756.454009168999
3,58,2.546821034874445,2,0.6623631500754986,15.7428416203157,2,29.703161732957852,4.361851923697726,YouTube,Vlog,India,3890.1919558537174
10,64,17.66685219140701,9,0.9646618643616418,9.98568191124138,8,37.22968744660836,3.712709209399476,YouTube,Vlog,US,5488.241928812175
2,17,4.461260429368925,2,0.6559244188239753,8.671435153511398,6,92.73574231818478,4.94928834393927,Twitch,Gaming,US,3702.6555669906465
2,72,8.80758991812992,8,0.7873025935200992,12.352041500565667,6,31.53055072282776,0.9172108639037533,YouTube,Education,US,4294.903825766565
5,51,4.393950078080068,7,0.187423117118802,1.033234350459726,3,44.75922000105894,14.531153959835398,Instagram,Vlog,India,5095.759086096204
1,21,14.976984603092522,5,0.507748310385251,17.18557426323091,5,82.4250088967156,12.886233729198759,YouTube,Education,US,5674.119283978009
2,70,12.632510626453985,7,0.39262011930876595,12.501860789984315,5,29.266815195465753,2.3828095020778015,YouTube,Gaming,Europe,4633.698663417544
4,8,21.906415053545107,2,0.13853865038819324,12.600416435084783,6,61.44482703730123,9.405177367007031,Instagram,Education,US,4960.754588002379
1,76,14.589124060950905,9,0.6294571403620302,5.857146290758597,8,28.196703109944277,11.648554420474374,YouTube,Gaming,India,5415.447625349103
9,69,16.631043487010576,7,0.014184858102376574,4.893089291049838,6,73.9123533287057,13.35626636475718,Twitch,Vlog,Europe,6317.7746598480835
0,4,6.3315579761533884,2,0.9269155560279645,9.64393456462962,5,64.98716446430143,8.759576593482217,YouTube,Education,India,3541.234446706331
5,48,21.98033173194972,1,0.840649227345307,7.17088436799765,7,82.68938540192914,13.190283645512086,Twitch,Education,India,5543.457141190038
3,79,10.970566665422442,7,0.5632729898907047,5.495111387328583,2,31.93070340409068,0.7740588599661543,Instagram,Education,India,3254.195723598923
2,56,4.656454670366311,5,0.5880294335224285,10.462463855470055,8,41.09142748896814,1.0881850635912642,Instagram,Education,US,3983.1788762157353
1,42,10.504413443464014,2,0.4761938342869104,13.237219332254714,9,60.43170340730371,6.119171879929016,Instagram,Education,US,4335.496627009068
6,3,14.342821734334692,9,0.8675946964473238,17.83839743141741,3,48.790525425490344,11.67907000874482,YouTube,Vlog,India,5190.099702759392
3,61,22.95236526429208,5,0.8486608411772432,15.576251955308084,5,52.8293963676606,10.895517312849938,YouTube,Education,India,5539.835017440608
7,34,12.807434307937585,4,0.10410820517587338,12.39370389842868,7,52.03299487452699,12.376186271512546,Twitch,Education,Europe,5968.811844040791
11,20,4.908774066912604,7,0.0035862436689987343,4.400576842092274,5,76.23288037989107,2.944643856432415,Twitch,Gaming,Europe,4499.650159493462
8,38,18.584772583407727,2,0.7899191734132655,6.73071908279777,8,37.90430960077259,8.09018897380756,Twitch,Gaming,Europe,5370.9840367920715
4,68,6.571867406240731,4,0.18488760565712437,2.607367159109058,9,56.56928962773631,5.711473450464829,Twitch,Gaming,Europe,4438.581589786616
0,8,23.727539405016103,1,0.013659895771719777,15.240309255826958,6,93.71348071121196,1.8017826798338323,Twitch,Education,India,3324.2043943580957
2,40,16.810369513358825,5,0.6575356687194734,2.4114840169544545,8,84.00777884477165,12.556730720323555,YouTube,Vlog,Europe,5468.028693124759
10,79,18.060967245103846,5,0.6019675580795611,9.96746671058309,1,57.24749101321041,8.830530842056678,YouTube,Education,US,6057.782191465675
4,28,9.846495275159057,7,0.7091551236582766,15.484929381838954,3,26.16370698286338,6.9960314208751235,YouTube,Gaming,India,4649.23571012269
7,16,19.46746945446331,2,0.7196518452907359,4.349001146433755,7,94.09240442591572,9.191866331602077,YouTube,Gaming,US,5341.592949510479
11,35,4.281262253086511,9,0.8442502334878291,13.918303216045977,1,34.04342112404004,1.1133708323371705,Twitch,Gaming,India,4421.482379096685
10,70,21.04606320867041,6,0.13915312115081302,15.63399584223012,7,42.256412012888525,13.721313655879683,YouTube,Gaming,India,6881.443726004658
10,26,4.304447565203457,6,0.9482585615367731,10.020895245036016,3,37.68963534291137,3.9605429463010444,YouTube,Education,Europe,4522.648004671647
11,67,14.129277702958579,4,0.7405889499615685,11.75875147059666,6,46.454321957360754,4.919185197960798,Twitch,Vlog,India,4721.131707900797
5,58,4.526674576376841,3,0.42085536809129565,9.993816364593776,6,61.246641899924285,8.976946822637466,Instagram,Gaming,India,4627.601110912856
11,5,5.672678327145336,4,0.9768115399950258,8.760266019196502,2,88.11600686321465,1.7740612752732163,Twitch,Vlog,India,3229.493377147391
9,74,15.877614673638632,7,0.2131626233549725,1.4473288001185671,1,48.922367114646974,6.847477877427536,YouTube,Education,India,4970.067937160652
